model,backend,precision,tag,batch,graph_opt_level,intra_op_threads,rep,flops_approx_g,mean_lat_ms,p95_lat_ms,throughput_qps,mean_power_w,idle_power_w,energy_j_per_inf,energy_net_j_per_inf,edp,static_share_pct,samples,run_wall_s,gpu_index,gpu_name,driver_version,sm_clock_mhz,max_sm_clock_mhz,power_limit_w,temp_gpu_c,util_gpu_pct
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,3,17.6,2.9367,3.0833,340.45,210.132,64.16,0.617084,0.428669,0.00181216,30.5,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,55,20
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,4,17.6,2.9371,3.0824,340.39,209.2663,64.16,0.614637,0.426192,0.001805254,30.7,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,55,71
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,5,17.6,2.9487,3.1217,339.06,207.4885,64.16,0.611823,0.422634,0.001804085,30.9,67,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,55,71
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,6,17.6,2.9343,3.0778,340.72,210.8827,64.16,0.618794,0.430529,0.001815728,30.4,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,55,68
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,7,17.6,2.9341,3.0726,340.75,212.1761,64.16,0.622546,0.434294,0.001826609,30.2,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,50,70
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,8,17.6,2.9427,3.0811,339.75,210.7181,64.16,0.620071,0.43127,0.001824656,30.4,68,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,55,70
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,1,17.6,18.2111,18.4269,54.91,361.9679,60.1917,6.591846,5.495687,0.120044997,16.6,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,65,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,2,17.6,18.2275,18.4461,54.86,361.2766,60.1917,6.585169,5.488026,0.120031172,16.7,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,68,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,3,17.6,18.2278,18.4301,54.86,362.1247,60.1917,6.600724,5.503565,0.120316453,16.6,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,68,98
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,4,17.6,18.2516,18.4719,54.79,365.4867,60.1917,6.670721,5.572126,0.121751413,16.5,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,60,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,5,17.6,18.2531,18.451,54.78,359.2786,60.1917,6.557948,5.459264,0.11970291,16.8,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,61,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,6,17.6,18.2474,18.4615,54.8,358.4681,60.1917,6.541097,5.442758,0.119357764,16.8,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,64,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,7,17.6,18.2367,18.4573,54.83,364.9874,60.1917,6.656152,5.558457,0.121385997,16.5,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,66,18
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,8,17.6,18.2568,18.4616,54.77,368.6764,60.1917,6.730841,5.631936,0.122883429,16.3,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,71,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,1,17.6,2.6852,2.8254,372.32,215.1531,65.304,0.57773,0.402375,0.00155132,30.4,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,53,0
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,2,17.6,2.6809,2.8261,372.91,215.717,65.304,0.578314,0.403241,0.001550398,30.3,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,57,72
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,3,17.6,2.6836,2.8165,372.54,215.5337,65.304,0.578402,0.403153,0.001552187,30.3,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,57,71
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,4,17.6,2.6802,2.8207,373.03,215.9044,65.304,0.578657,0.403632,0.00155089,30.2,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,51,0
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,5,17.6,2.6848,2.8249,372.38,212.9711,65.304,0.57178,0.396453,0.001535101,30.7,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,51,71
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,6,17.6,2.6857,2.8216,372.25,211.7617,65.304,0.568736,0.393347,0.001527474,30.8,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,53,71
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,7,17.6,2.6889,2.8287,371.81,213.5943,65.304,0.574336,0.39874,0.001544339,30.6,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,52,71
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,8,17.6,2.6851,2.8221,372.33,214.483,65.304,0.575913,0.400564,0.001546399,30.4,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,49,0
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,1,17.6,14.7585,14.9504,67.75,382.4929,60.3733,5.645023,4.754003,0.083312092,15.8,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,69,98
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,2,17.6,14.7869,14.9878,67.62,387.9621,60.3733,5.736751,4.844017,0.084828662,15.6,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,58,0
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,3,17.6,14.7989,15.0019,67.57,386.3823,60.3733,5.718037,4.824578,0.084620725,15.6,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,70,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,4,17.6,14.7821,14.9751,67.65,388.7632,60.3733,5.746747,4.854301,0.084949139,15.5,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,70,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,5,17.6,14.784,14.9734,67.64,384.9446,60.3733,5.691024,4.798464,0.084136125,15.7,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,70,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,6,17.6,14.7947,14.9908,67.59,387.5154,60.3733,5.733172,4.839967,0.084820532,15.6,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,70,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,7,17.6,14.7947,14.9916,67.59,389.939,60.3733,5.769036,4.87583,0.085351238,15.5,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,70,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,8,17.6,14.7935,14.9835,67.59,391.6983,60.3733,5.79457,4.90144,0.085721706,15.4,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,70,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,1,17.6,2.6809,2.8185,372.92,214.4411,63.1367,0.574891,0.405629,0.001541216,29.4,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,57,71
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,2,17.6,2.7017,2.8876,370.04,213.9981,63.1367,0.578162,0.407585,0.001562031,29.5,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,54,70
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,3,17.6,2.6861,2.8242,372.19,213.4223,63.1367,0.573276,0.403684,0.001539883,29.6,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,57,71
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,4,17.6,2.6829,2.8333,372.64,213.6899,63.1367,0.573305,0.403916,0.001538109,29.5,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,57,71
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,5,17.6,2.696,2.8714,370.83,213.8577,63.1367,0.576557,0.406342,0.001554389,29.5,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,57,70
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,6,17.6,2.691,2.8498,371.52,212.3096,63.1367,0.571317,0.401419,0.001537392,29.7,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,53,63
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,7,17.6,2.6813,2.8171,372.86,213.319,63.1367,0.571967,0.40268,0.001533599,29.6,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,52,71
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,8,17.6,2.6804,2.8258,372.99,213.1245,63.1367,0.571251,0.402022,0.001531158,29.6,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,56,71
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,1,17.6,14.7531,14.9524,67.78,382.768,61.01,5.647015,4.746928,0.083310967,15.9,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,69,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,2,17.6,14.7697,14.9519,67.7,379.6423,61.01,5.607195,4.706097,0.082816471,16.1,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,70,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,3,17.6,14.8079,15.0198,67.53,385.7043,61.01,5.711477,4.808046,0.084575072,15.8,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,70,51
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,4,17.6,14.7887,14.9778,67.62,392.1071,61.01,5.798751,4.896493,0.085755944,15.6,68,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,59,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,5,17.6,14.7959,14.9973,67.58,389.3894,61.01,5.761355,4.858659,0.085244249,15.7,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,70,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,6,17.6,14.761,14.961,67.74,394.0176,61.01,5.816105,4.915535,0.085851701,15.5,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,70,99
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,7,17.6,14.8048,15.0086,67.54,388.5699,61.01,5.752711,4.849468,0.085167918,15.7,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2685,3105,450.00,61,98
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,8,17.6,14.8069,15.0156,67.53,391.8521,61.01,5.802114,4.898745,0.085911319,15.6,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,58,0
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b1,1,,,1,0.31,4.119,4.3411,242.75,68.8694,55.7767,0.283671,0.053929,0.001168429,81.0,68,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,34,10
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b1,1,,,2,0.31,4.1383,4.4014,241.61,69.4148,55.7767,0.287258,0.056438,0.001188756,80.4,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,34,11
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b1,1,,,3,0.31,4.1374,4.3866,241.66,69.3754,55.7767,0.287035,0.056264,0.001187587,80.4,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,35,11
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b1,1,,,4,0.31,4.1286,4.3741,242.18,69.5773,55.7767,0.287255,0.056977,0.001185953,80.2,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,35,12
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b1,1,,,5,0.31,4.1293,4.3316,242.14,69.3392,55.7767,0.28632,0.056003,0.001182289,80.4,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,35,6
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b1,1,,,6,0.31,4.118,4.3094,242.8,69.9273,55.7767,0.287964,0.058273,0.001185848,79.8,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,35,12
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b1,1,,,7,0.31,4.1404,4.3588,241.49,70.4771,55.7767,0.291806,0.060866,0.001208207,79.1,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,35,12
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b1,1,,,8,0.31,4.1446,4.3689,241.24,70.5586,55.7767,0.292437,0.061265,0.001212034,79.1,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,35,2
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b16,16,,,1,0.31,4.0471,4.2602,247.06,169.4017,56.9617,0.685585,0.455055,0.002774626,33.6,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2730,3105,450.00,41,46
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b16,16,,,2,0.31,4.0444,4.2812,247.22,171.8476,56.9617,0.695013,0.464639,0.002810879,33.1,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,43,20
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b16,16,,,3,0.31,4.0584,4.2973,246.37,173.7283,56.9617,0.705068,0.473892,0.002861482,32.8,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,47,50
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b16,16,,,4,0.31,4.0498,4.3138,246.89,172.3467,56.9617,0.697964,0.467283,0.002826594,33.1,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,48,50
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b16,16,,,5,0.31,4.0491,4.2702,246.93,175.2081,56.9617,0.709442,0.478796,0.002872633,32.5,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,45,0
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b16,16,,,6,0.31,4.0554,4.259,246.55,173.8955,56.9617,0.705208,0.474208,0.002859867,32.8,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,49,51
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b16,16,,,7,0.31,4.0458,4.2683,247.13,174.3333,56.9617,0.705322,0.474865,0.002853608,32.7,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,50,50
mobilenetv2,torch-eager,fp32,mobilenetv2-torch-eager-fp32-b16,16,,,8,0.31,4.027,4.1812,248.29,175.9306,56.9617,0.708472,0.479088,0.002853019,32.4,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,50,49
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b1,1,,,1,0.31,5.0659,5.4142,197.37,71.3189,59.5967,0.361297,0.059384,0.001830305,83.6,75,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,39,12
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b1,1,,,2,0.31,5.0581,5.3562,197.68,71.1486,59.5967,0.359877,0.058431,0.001820295,83.8,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,12
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b1,1,,,3,0.31,5.0054,5.2041,199.76,70.9254,59.5967,0.355011,0.056705,0.001776979,84.0,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,37,12
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b1,1,,,4,0.31,5.0135,5.2414,199.44,70.6445,59.5967,0.354179,0.055389,0.001775694,84.4,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,36,12
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b1,1,,,5,0.31,5.043,5.3138,198.27,70.5934,59.5967,0.356002,0.055456,0.001795312,84.4,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,36,11
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b1,1,,,6,0.31,5.0721,5.3317,197.13,70.424,59.5967,0.3572,0.054918,0.001811769,84.6,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,35,12
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b1,1,,,7,0.31,5.0391,5.27,198.43,70.2381,59.5967,0.353935,0.053623,0.001783508,84.8,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,36,12
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b1,1,,,8,0.31,5.0131,5.2363,199.45,70.4104,59.5967,0.352976,0.054211,0.001769509,84.6,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,36,12
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b16,16,,,1,0.31,5.0001,5.2327,199.97,100.6138,57.2367,0.503084,0.216892,0.002515491,56.9,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,28
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b16,16,,,2,0.31,5.052,5.4176,197.92,100.7544,57.2367,0.509007,0.21985,0.002571481,56.8,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,28
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b16,16,,,3,0.31,5.0241,5.36,199.02,101.6967,57.2367,0.510936,0.223372,0.002567,56.3,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,41,29
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b16,16,,,4,0.31,5.0253,5.2869,198.97,102.2822,57.2367,0.514002,0.226369,0.002583033,56.0,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,41,29
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b16,16,,,5,0.31,5.0149,5.2778,199.38,101.8754,57.2367,0.510895,0.223859,0.00256209,56.2,74,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,41,28
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b16,16,,,6,0.31,4.9907,5.2094,200.35,102.4683,57.2367,0.511389,0.225738,0.002552188,55.9,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,41,29
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b16,16,,,7,0.31,5.0384,5.3548,198.45,102.6669,57.2367,0.517277,0.228896,0.002606253,55.7,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,41,28
mobilenetv2,torch-eager,fp16,mobilenetv2-torch-eager-fp16-b16,16,,,8,0.31,5.0103,5.231,199.57,103.0322,57.2367,0.516222,0.229449,0.002586424,55.6,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,42,28
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b1,1,,,1,4.1,4.8441,5.1422,206.41,86.3014,58.6467,0.418054,0.133963,0.002025104,68.0,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,39,22
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b1,1,,,2,4.1,4.816,5.1075,207.61,86.7025,58.6467,0.417558,0.135116,0.002010949,67.6,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,18
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b1,1,,,3,4.1,4.8119,5.0435,207.79,86.3939,58.6467,0.415719,0.133517,0.0020004,67.9,74,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,39,22
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b1,1,,,4,4.1,4.8139,5.0977,207.71,85.9111,58.6467,0.413567,0.131248,0.001990868,68.3,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,39,21
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b1,1,,,5,4.1,4.8103,5.0257,207.86,86.8461,58.6467,0.417758,0.135648,0.002009552,67.5,74,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,8
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b1,1,,,6,4.1,4.7959,4.9547,208.48,86.3213,58.6467,0.413992,0.132726,0.001985482,67.9,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,22
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b1,1,,,7,4.1,4.8083,4.9942,207.95,86.3504,58.6467,0.4152,0.133208,0.001996408,67.9,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,39,22
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b1,1,,,8,4.1,4.8477,5.1708,206.26,86.1441,58.6467,0.417598,0.133298,0.002024377,68.1,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,39,22
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b16,16,,,1,4.1,5.0464,5.1395,198.14,289.5069,57.8767,1.460976,1.168905,0.007372711,20.0,70,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2715,3105,450.00,48,99
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b16,16,,,2,4.1,5.0414,5.1449,198.33,297.7032,57.8767,1.50083,1.209053,0.007566228,19.4,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,60,99
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b16,16,,,3,4.1,5.0689,5.175,197.26,300.9251,57.8767,1.525367,1.231994,0.007731968,19.2,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,62,99
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b16,16,,,4,4.1,5.0309,5.1281,198.75,303.958,57.8767,1.529173,1.238003,0.007693064,19.0,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,57,99
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b16,16,,,5,4.1,5.0519,5.1515,197.92,297.4246,57.8767,1.502549,1.210164,0.007590676,19.5,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,64,99
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b16,16,,,6,4.1,5.0593,5.1547,197.63,304.7693,57.8767,1.541931,1.249113,0.007801146,19.0,69,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,58,99
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b16,16,,,7,4.1,5.0425,5.1369,198.29,307.2355,57.8767,1.549229,1.257387,0.007811954,18.8,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,57,0
resnet50,torch-eager,fp32,resnet50-torch-eager-fp32-b16,16,,,8,4.1,5.0551,5.145,197.8,302.3514,57.8767,1.528423,1.23585,0.007726367,19.1,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2700,3105,450.00,65,99
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b1,1,,,1,4.1,5.7431,6.1358,174.1,79.559,61.5183,0.456918,0.10361,0.002624137,77.3,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,45,18
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b1,1,,,2,4.1,5.6997,6.0048,175.43,78.4884,61.5183,0.447361,0.096724,0.002549827,78.4,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,42,18
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b1,1,,,3,4.1,5.6975,5.9563,175.5,77.6804,61.5183,0.442586,0.092084,0.002521645,79.2,72,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,41,18
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b1,1,,,4,4.1,5.7074,5.9767,175.19,77.4739,61.5183,0.442174,0.091065,0.00252366,79.4,74,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,39,0
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b1,1,,,5,4.1,5.6989,6.0282,175.45,76.3148,61.5183,0.434914,0.084324,0.002478554,80.6,73,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,7
resnet50,torch-eager,fp16,resnet50-torch-eager-fp16-b1,1,,,6,4.1,5.6844,5.888,175.9,76.2734,61.5183,0.433568,0.083874,0.002464574,80.7,71,20.0,0,NVIDIA GeForce RTX 4090,580.105.08,2520,3105,450.00,38,18
