model,backend,precision,tag,batch,graph_opt_level,intra_op_threads,rep,flops_approx_g,mean_lat_ms,p95_lat_ms,throughput_qps,mean_power_w,idle_power_w,energy_j_per_inf,energy_net_j_per_inf,edp,static_share_pct,samples,run_wall_s,gpu_index,gpu_name,driver_version,sm_clock_mhz,max_sm_clock_mhz,power_limit_w,temp_gpu_c,util_gpu_pct
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b16,16,,,6,17.6,6.3051,7.5697,158.55,245.118,36.974,1.545481,1.312358,0.009744339,15.1,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,55
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b16,16,,,7,17.6,6.731,7.3792,148.53,241.0556,36.974,1.622538,1.373667,0.010921256,15.3,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,39,82
vit_b_16,torch-eager,fp16,vit_b_16-torch-eager-fp16-b16,16,,,8,17.6,6.6322,8.0363,150.74,241.8422,36.974,1.603934,1.358717,0.010637533,15.3,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1395,1410,250.00,40,74
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b1,1,0,0,1,17.6,3.2463,3.2346,307.8,162.7689,42.591,0.528398,0.390134,0.00171534,26.2,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,91
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b1,1,0,0,2,17.6,3.2441,3.233,307.97,162.5792,42.591,0.52743,0.389259,0.001711056,26.2,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,87
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b1,1,0,0,3,17.6,3.2403,3.2302,308.37,163.1563,42.591,0.528679,0.39067,0.00171309,26.1,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,91
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b1,1,0,0,4,17.6,3.2355,3.2251,308.88,163.2489,42.591,0.528189,0.390386,0.001708945,26.1,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,90
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b1,1,0,0,5,17.6,3.2407,3.2301,308.34,162.9627,42.591,0.528114,0.390089,0.001711464,26.1,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,39,88
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b1,1,0,0,6,17.6,3.2358,3.2247,308.83,164.1127,42.591,0.531031,0.393216,0.001718295,26.0,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,81
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b1,1,0,0,7,17.6,3.2567,3.2514,306.73,162.1533,42.591,0.528087,0.38938,0.001719828,26.3,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,39,91
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b1,1,0,0,8,17.6,3.2466,3.2359,307.75,163.1195,42.591,0.529584,0.391308,0.00171935,26.1,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,90
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,1,17.6,3.2094,3.2023,311.27,164.3668,42.709,0.527511,0.390443,0.001692969,26.0,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,92
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,2,17.6,3.2089,3.1975,311.34,163.9506,42.709,0.526098,0.38905,0.001688187,26.0,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,41,91
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,3,17.6,3.2046,3.1944,311.81,165.0931,42.709,0.529063,0.392196,0.001695453,25.9,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,91
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,4,17.6,3.2122,3.2013,310.98,163.9943,42.709,0.526782,0.389593,0.00169213,26.0,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,41,91
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,5,17.6,3.2059,3.1957,311.6,164.7446,42.709,0.528156,0.391235,0.001693217,25.9,134,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,90
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,6,17.6,3.2063,3.1956,311.59,164.2971,42.709,0.526778,0.389842,0.001688985,26.0,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,93
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,7,17.6,3.2034,3.1931,311.92,163.9454,42.709,0.525176,0.388364,0.001682327,26.1,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,39,92
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b1,1,1,0,8,17.6,3.2045,3.1959,311.84,164.314,42.709,0.526547,0.389686,0.001687331,26.0,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,83
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,1,17.6,2.8428,2.8457,351.47,168.6796,42.764,0.479523,0.357953,0.001363189,25.4,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,92
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,2,17.6,2.8645,2.8813,348.82,167.2815,42.764,0.479177,0.356679,0.001372598,25.6,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,83
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,3,17.6,2.846,2.842,351.08,168.6214,42.764,0.479896,0.35819,0.001365785,25.4,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,91
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,4,17.6,2.8378,2.8328,352.12,168.7843,42.764,0.478981,0.357624,0.001359268,25.3,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,41,91
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,5,17.6,2.846,2.84,351.04,168.4148,42.764,0.479304,0.357599,0.001364088,25.4,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,41,90
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,6,17.6,2.8443,2.8465,351.31,168.7639,42.764,0.480016,0.358382,0.001365312,25.3,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,72
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,7,17.6,2.8391,2.8331,351.94,167.9977,42.764,0.476968,0.355556,0.001354179,25.5,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,91
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b1,1,2,0,8,17.6,2.8408,2.8303,351.69,168.8551,42.764,0.479691,0.358205,0.001362729,25.3,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,92
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,1,17.6,2.8552,2.8447,349.98,166.9616,42.758,0.476715,0.354631,0.001361133,25.6,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,39,72
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,2,17.6,2.8496,2.8399,350.64,167.8669,42.758,0.478361,0.356516,0.00136316,25.5,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,39,59
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,3,17.6,2.8676,2.8726,348.36,167.0189,42.758,0.478938,0.356326,0.001373386,25.6,132,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,91
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,4,17.6,2.8487,2.8404,350.78,168.7593,42.758,0.48075,0.358944,0.001369526,25.3,134,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,92
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,5,17.6,2.8528,2.8459,350.22,168.4728,42.758,0.480619,0.358639,0.001371112,25.4,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,75
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,6,17.6,2.8523,2.8427,350.29,168.1262,42.758,0.479542,0.357584,0.001367785,25.4,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,40,92
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,7,17.6,2.8588,2.8779,349.52,169.0183,42.758,0.48319,0.360954,0.001381348,25.3,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,41,90
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b1,1,99,0,8,17.6,2.8712,2.8678,347.96,168.2851,42.758,0.483172,0.360407,0.001387259,25.4,133,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1410,1410,250.00,41,87
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b16,16,0,0,1,17.6,18.9953,19.598,52.64,248.421,42.4773,4.718827,3.911959,0.089635444,17.1,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1395,1410,250.00,42,64
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b16,16,0,0,2,17.6,18.8499,18.9978,53.04,248.1602,42.4773,4.677805,3.877111,0.088176378,17.1,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,44,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b16,16,0,0,3,17.6,18.8832,19.2088,52.95,250.3758,42.4773,4.72791,3.925801,0.089278296,17.0,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,43,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b16,16,0,0,4,17.6,18.8546,19.0475,53.03,249.1633,42.4773,4.697879,3.896987,0.088576732,17.0,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,44,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b16,16,0,0,5,17.6,18.8695,19.179,52.99,248.0926,42.4773,4.681374,3.879851,0.088335012,17.1,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,43,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b16,16,0,0,6,17.6,18.8778,19.1462,52.97,248.8774,42.4773,4.698257,3.89638,0.088692734,17.1,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1395,1410,250.00,42,86
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b16,16,0,0,7,17.6,18.8538,18.9748,53.03,246.7469,42.4773,4.652124,3.851265,0.087710334,17.2,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1395,1410,250.00,43,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt0-b16,16,0,0,8,17.6,18.8635,19.0794,53.0,246.3492,42.4773,4.647013,3.845742,0.087659052,17.2,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,44,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,1,17.6,18.8411,19.0108,53.07,250.3021,42.834,4.715969,3.908929,0.08885411,17.1,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,44,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,2,17.6,18.9026,19.151,52.89,247.6619,42.834,4.681463,3.871788,0.088491982,17.3,129,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1365,1410,250.00,44,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,3,17.6,18.8688,19.072,52.99,248.5413,42.834,4.68967,3.881445,0.088488332,17.2,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,44,96
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,4,17.6,18.8746,19.0427,52.97,248.1109,42.834,4.682995,3.87452,0.088389661,17.3,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,44,89
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,5,17.6,18.8706,19.0376,52.98,248.6996,42.834,4.693111,3.884807,0.088561806,17.2,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,44,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,6,17.6,18.852,19.0126,53.04,246.9482,42.834,4.655474,3.847967,0.087765109,17.3,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1395,1410,250.00,44,73
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,7,17.6,18.8626,19.0599,53.01,248.0912,42.834,4.67965,3.871689,0.088270459,17.3,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1395,1410,250.00,43,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt1-b16,16,1,0,8,17.6,18.8632,19.0186,53.01,250.4724,42.834,4.724719,3.916731,0.089123488,17.1,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1395,1410,250.00,41,79
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,1,17.6,14.5767,14.8351,68.59,248.1948,42.009,3.617861,3.005508,0.052736482,16.9,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1365,1410,250.00,43,96
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,2,17.6,14.5441,14.6939,68.74,247.6048,42.009,3.601199,2.990215,0.052376356,17.0,131,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1395,1410,250.00,41,62
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,3,17.6,14.6054,14.8988,68.45,246.9472,42.009,3.606754,2.993197,0.052677971,17.0,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1365,1410,250.00,43,95
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,4,17.6,14.6031,14.8911,68.47,246.0728,42.009,3.593417,2.979957,0.052474889,17.1,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1395,1410,250.00,43,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,5,17.6,14.5639,14.7054,68.65,248.9407,42.009,3.625558,3.013742,0.052802432,16.9,129,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,42,86
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,6,17.6,14.5908,14.7666,68.52,249.0413,42.009,3.633718,3.020772,0.053018954,16.9,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,44,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,7,17.6,14.5619,14.7031,68.66,246.4874,42.009,3.589323,2.977592,0.05226732,17.0,129,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,43,96
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt2-b16,16,2,0,8,17.6,14.5827,14.8235,68.56,246.9922,42.009,3.601826,2.989219,0.052524517,17.0,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1365,1410,250.00,45,96
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,1,17.6,14.5927,14.8615,68.52,248.6075,42.647,3.627851,3.005517,0.052940103,17.2,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1365,1410,250.00,44,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,2,17.6,14.6264,14.994,68.35,247.2222,42.647,3.615962,2.992192,0.052888375,17.3,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1365,1410,250.00,45,77
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,3,17.6,14.6282,15.043,68.35,246.584,42.647,3.607085,2.983235,0.052765224,17.3,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1365,1410,250.00,44,95
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,4,17.6,14.6451,15.048,68.27,248.515,42.647,3.639528,3.014958,0.053301259,17.2,129,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1365,1410,250.00,44,96
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,5,17.6,14.5919,14.8884,68.52,246.9297,42.647,3.603172,2.980872,0.052577107,17.3,129,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1365,1410,250.00,44,96
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,6,17.6,14.5849,14.8532,68.55,247.9595,42.647,3.616472,2.994468,0.05274598,17.2,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1365,1410,250.00,44,94
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,7,17.6,14.5779,14.7445,68.59,247.9958,42.647,3.615254,2.993551,0.052702757,17.2,130,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1365,1410,250.00,44,97
vit_b_16,ort-cuda,fp32,vit_b_16-ort-fp32-opt99-b16,16,99,0,8,17.6,14.591,14.8085,68.52,249.0205,42.647,3.633467,3.011203,0.053016033,17.1,129,20.0,0,NVIDIA A100-PCIE-40GB,535.104.12,1380,1410,250.00,43,97
